"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"Estimated","987696657252","","PayerLineItem","6800001185645821685","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-APN3-AWS-In-Bytes","","6124044149","$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Osaka)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00004012","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821686","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-CloudFront-In-Bytes","","6124037907","$0.00 per GB data transfer in to US East (Ohio) from CloudFront","2022/03/01 00:00:00","2022/03/31 23:59:59","1.31254748","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821687","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AmazonQuickSight","Amazon QuickSight","Amazon Internet Services Pvt Ltd","QS-User-Enterprise-Free-Trial","","5321543492","QuickSight Enterprise Edition User - Free Trial","2022/03/01 00:00:00","2022/03/31 23:59:59","0.20833395","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821688","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSLambda","AWS Lambda","Amazon Internet Services Pvt Ltd","USE2-Lambda-GB-Second","","5413999725","AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US East (Ohio)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.12775000","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821689","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","APN2-Requests-Tier1","","5259181775","First 1,000,000 Amazon SQS Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","4.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821690","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-EUC1-AWS-In-Bytes","","6124034933","$0.00 per GB - US East (Ohio) data transfer from EU (Germany)","2022/03/01 00:00:00","2022/03/31 23:59:59","3.9E-7","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821691","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Internet Services Pvt Ltd","USE2-BoxUsage:t2.small","RunInstances","6394614589","$0.023 per On Demand Linux t2.small Instance Hour","2022/03/01 00:00:00","2022/03/31 23:59:59","8.77277800","","USD","0.20","0.0","0.036893","GST","0.236893"
"Estimated","987696657252","","PayerLineItem","6800001185645821692","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Internet Services Pvt Ltd","USE2-BoxUsage:t2.micro","RunInstances","6390363724","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2022/03/01 00:00:00","2022/03/31 23:59:59","120.61111200","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821693","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-USW1-AWS-In-Bytes","","6124038732","$0.00 per GB - US East (Ohio) data transfer from US West (Northern California)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000140","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821694","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-EU-AWS-Out-Bytes","","6124042586","$0.02 per GB - US East (Ohio) data transfer to EU (Ireland)","2022/03/01 00:00:00","2022/03/31 23:59:59","5.8E-7","","USD","0.00","0.0","0.000000","None","0.000000"
