"Don't see your tags in the report? New tags are excluded by default - go to https://console.aws.amazon.com/billing/home#/preferences/tags to update your cost allocation keys."
"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","AvailabilityZone","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142089","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","EUW2-Requests-Tier1","","","5259181795","First 1,000,000 Amazon SQS Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","4.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142124","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonS3","Amazon Simple Storage Service","Amazon Internet Services Pvt Ltd","USE2-Requests-Tier2","","","6266619810","$0.00 per request - GET and all other requests under the monthly global free tier","2022/03/01 00:00:00","2022/03/31 23:59:59","1672.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142028","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-APS3-AWS-Out-Bytes","","","6124033860","$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Mumbai)","2022/03/01 00:00:00","2022/03/31 23:59:59","7E-8","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142058","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-USW1-AWS-In-Bytes","","","6124038732","$0.00 per GB - US East (Ohio) data transfer from US West (Northern California)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000140","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142038","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSLambda","AWS Lambda","Amazon Internet Services Pvt Ltd","Lambda-GB-Second","","","5413999719","AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US East (Northern Virginia)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.47300000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142047","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","USW1-Requests-Tier1","","","5259333081","First 1,000,000 Amazon SQS Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","4.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142084","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Internet Services Pvt Ltd","USE1-TimedStorage-ByteHrs","","","6369923595","First 5GB-mo per month of logs storage is free.","2022/03/01 00:00:00","2022/03/31 23:59:59","2.8E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142086","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","SAE1-Requests-Tier1","","","5259181803","First 1,000,000 Amazon SQS Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","4.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142042","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-APN1-AWS-Out-Bytes","","","6124037905","$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Tokyo)","2022/03/01 00:00:00","2022/03/31 23:59:59","1.4E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142068","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Internet Services Pvt Ltd","EBS:VolumeUsage.gp2","","","6390363826","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2022/03/01 00:00:00","2022/03/31 23:59:59","0.51669961","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142093","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","EUW3-Requests-Tier1","","","5259181797","First 1,000,000 Amazon SQS Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","4.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142108","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonSNS","Amazon Simple Notification Service","Amazon Internet Services Pvt Ltd","APS3-Requests-Tier1","","","5220300151","First 1,000,000 Amazon SNS API Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","1.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142044","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSCostExplorer","AWS Cost Explorer","Amazon Internet Services Pvt Ltd","USE1-APIRequest","","","772463451","$0.01 per API Request","2022/03/01 00:00:00","2022/03/31 23:59:59","9.00000000","","USD","0.090000","0.000000","0.020000","GST","0.110000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142079","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonSNS","Amazon Simple Notification Service","Amazon Internet Services Pvt Ltd","USE2-Requests-Tier1","","","5220300423","First 1,000,000 Amazon SNS API Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","99.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142118","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-EUW3-AWS-In-Bytes","","","6124036689","$0.00 per GB - US East (Ohio) data transfer from EU (Paris)","2022/03/01 00:00:00","2022/03/31 23:59:59","4E-8","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142067","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Internet Services Pvt Ltd","USE2-TimedStorage-ByteHrs","","","6369923596","First 5GB-mo per month of logs storage is free.","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000106","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142041","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-USW2-AWS-In-Bytes","","","6124045356","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000109","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142125","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Internet Services Pvt Ltd","USE2-EBS:VolumeUsage.gp2","","","6390363862","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2022/03/01 00:00:00","2022/03/31 23:59:59","1.02428702","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142130","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","awskms","AWS Key Management Service","Amazon Internet Services Pvt Ltd","us-east-1-KMS-Requests","","","1698859533","$0.00 per request - Monthly Global Free Tier for KMS requests","2022/03/01 00:00:00","2022/03/31 23:59:59","8.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142085","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-APE1-AWS-Out-Bytes","","","6124035094","USD0.02 per GB for  in Asia Pacific (Hong Kong)","2022/03/01 00:00:00","2022/03/31 23:59:59","4.2E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142120","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-APN1-AWS-Out-Bytes","","","6124040045","$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Tokyo)","2022/03/01 00:00:00","2022/03/31 23:59:59","1.8E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142059","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-EU-AWS-Out-Bytes","","","6124042586","$0.02 per GB - US East (Ohio) data transfer to EU (Ireland)","2022/03/01 00:00:00","2022/03/31 23:59:59","5.8E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142063","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-USE1-AWS-In-Bytes","","","6124041768","$0.00 per GB - US East (Ohio) data transfer from US East (Northern Virginia)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.01005475","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142109","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","APN1-Requests-Tier1","","","5259181773","First 1,000,000 Amazon SQS Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","4.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142039","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-CloudFront-Out-Bytes","","","6124040580","$0.00 per GB data transfer out of US East (Ohio) to CloudFront","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00268334","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142100","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","CAN1-Requests-Tier1","","","5259181785","First 1,000,000 Amazon SQS Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","4.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142031","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Internet Services Pvt Ltd","APS1-CW:GMD-Metrics","GetMetricData","","6369923142","$0.01 per 1,000 metrics requested using GetMetricData API - Asia Pacific (Singapore)","2022/03/01 00:00:00","2022/03/31 23:59:59","1.00000000","","USD","0.000010","0.000000","0.000000","None","0.000010"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142090","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-CAN1-AWS-Out-Bytes","","","6124034174","$0.02 per GB - US East (Ohio) data transfer to Canada (Central)","2022/03/01 00:00:00","2022/03/31 23:59:59","2.6E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142052","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonQuickSight","Amazon QuickSight","Amazon Internet Services Pvt Ltd","QS-User-Enterprise-Free-Trial","","","5321543492","QuickSight Enterprise Edition User - Free Trial","2022/03/01 00:00:00","2022/03/31 23:59:59","0.18279624","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142035","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSLambda","AWS Lambda","Amazon Internet Services Pvt Ltd","USE2-Request","","","5413999759","AWS Lambda - Requests Free Tier - 1,000,000 Requests - US East (Ohio)","2022/03/01 00:00:00","2022/03/31 23:59:59","95.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142129","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-EU-AWS-In-Bytes","","","6124035021","$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland)","2022/03/01 00:00:00","2022/03/31 23:59:59","8.0E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142064","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-APE1-AWS-In-Bytes","","","6124039871","USD0.0 per GB for  in Asia Pacific (Hong Kong)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000159","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142032","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-APE1-AWS-In-Bytes","","","6124037194","USD0.0 per GB for  in Asia Pacific (Hong Kong)","2022/03/01 00:00:00","2022/03/31 23:59:59","3.6E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142106","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-APS3-AWS-In-Bytes","","","6124040377","$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Mumbai)","2022/03/01 00:00:00","2022/03/31 23:59:59","3.3E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142045","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Internet Services Pvt Ltd","BoxUsage:t2.micro","RunInstances","us-east-1c","6390363646","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2022/03/01 00:00:00","2022/03/31 23:59:59","48.03777800","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142076","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-APE1-AWS-Out-Bytes","","","6124033190","USD0.02 per GB for  in Asia Pacific (Hong Kong)","2022/03/01 00:00:00","2022/03/31 23:59:59","5.6E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142069","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-CloudFront-Out-Bytes","","","6124041931","$0.00 per GB data transfer out of US East (Northern Virginia) to CloudFront","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000116","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142043","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-APN1-AWS-In-Bytes","","","6124038541","$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Tokyo)","2022/03/01 00:00:00","2022/03/31 23:59:59","1.9E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142087","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","APS2-Requests-Tier1","","","5259181781","First 1,000,000 Amazon SQS Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","4.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142036","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSLambda","AWS Lambda","Amazon Internet Services Pvt Ltd","Request","","","5413999761","AWS Lambda - Requests Free Tier - 1,000,000 Requests - US East (Northern Virginia)","2022/03/01 00:00:00","2022/03/31 23:59:59","13.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142113","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonS3","Amazon Simple Storage Service","Amazon Internet Services Pvt Ltd","USE2-Requests-Tier1","","","6266619788","$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier","2022/03/01 00:00:00","2022/03/31 23:59:59","362.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142062","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","APS1-Requests-Tier1","","","5259181779","First 1,000,000 Amazon SQS Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","4.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142104","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonS3","Amazon Simple Storage Service","Amazon Internet Services Pvt Ltd","TimedStorage-ByteHrs","","","6266619831","$0.000 per GB - storage under the monthly global free tier","2022/03/01 00:00:00","2022/03/31 23:59:59","2.5E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142091","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-USE2-AWS-Out-Bytes","","","6124043634","$0.01 per GB - US East (Northern Virginia) data transfer to US East (Ohio)","2022/03/01 00:00:00","2022/03/31 23:59:59","4E-8","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142055","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-EUC1-AWS-In-Bytes","","","6124034933","$0.00 per GB - US East (Ohio) data transfer from EU (Germany)","2022/03/01 00:00:00","2022/03/31 23:59:59","1.7E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142061","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonSNS","Amazon Simple Notification Service","Amazon Internet Services Pvt Ltd","Requests-Tier1","","","5220300311","First 1,000,000 Amazon SNS API Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","68.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142081","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-EU-AWS-In-Bytes","","","6124044509","$0.00 per GB - US East (Ohio) data transfer from EU (Ireland)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000149","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142078","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-EU-AWS-Out-Bytes","","","6124044352","$0.02 per GB - US East (Northern Virginia) data transfer to EU (Ireland)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000128","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142094","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-APS3-AWS-In-Bytes","","","6124042392","$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai)","2022/03/01 00:00:00","2022/03/31 23:59:59","1.5E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142083","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Internet Services Pvt Ltd","USE2-DataProcessing-Bytes","PutLogEvents","","6369923542","First 5GB per month of log data ingested is free.","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00002589","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142105","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","EUC1-Requests-Tier1","","","5259181789","First 1,000,000 Amazon SQS Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","4.00000000","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142112","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-USW2-AWS-Out-Bytes","","","6124040745","$0.02 per GB - US East (Ohio) data transfer to US West (Oregon)","2022/03/01 00:00:00","2022/03/31 23:59:59","1.6E-7","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142103","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-APN3-AWS-Out-Bytes","","","6124044918","$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Osaka)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00001400","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142049","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-USW2-AWS-Out-Bytes","","","6124036299","$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000138","","USD","0.000000","0.000000","0.000000","None","0.000000"
"Estimated","987696657252","987696657252","LinkedLineItem","6800001183726142122","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/08 04:42:11","vishnuprakashmr9","vishnuprakashmr9","","","AmazonRDS","Amazon Relational Database Service","Amazon Internet Services Pvt Ltd","USE2-RDS:GP2-Storage","CreateDBInstance","us-east-2","6390356467","$0.00 per RDS GB-month of provisioned GP2 storage under monthly free tier","2022/03/01 00:00:00","2022/03/31 23:59:59","4.48924724","","USD","0.000000","0.000000","0.000000","None","0.000000"
